Year,Season,Location,Crop_Type,Temperature_C,Rainfall_mm,Humidity_pct,Soil_Type,Soil_Moisture_pct,Irrigation_mm,N_Fertilizer,P_Fertilizer,K_Fertilizer,Yield_kg_per_ha
2021,Rabi,Region_North,Wheat,10.61,732.7,41.13,Clay,46.06,395.43,111.03,45.85,38.78,465.03
2013,Kharif,Region_North,Soybean,19.78,554.49,79.12,Loam,33.66,286.62,101.81,29.81,31.78,242.59
2023,Kharif,Region_East,Rice,35.88,1156.06,67.27,Silt,32.84,17.74,158.93,23.4,39.35,3349.34
2023,Zaid,Region_Central,Soybean,29.96,827.53,47.42,Sandy,26.07,161.86,81.81,39.96,63.18,75.83
2020,Rabi,Region_Central,Maize,33.98,596.91,53.78,Sandy,78.48,498.97,118.54,39.23,61.54,1256.37
2025,Kharif,Region_East,Maize,24.83,368.72,93.48,Clay,36.27,267.17,122.28,0.0,56.0,2080.72
2019,Kharif,Region_West,Wheat,28.41,661.09,79.48,Silt,26.17,265.8,147.59,6.07,38.27,781.31
2016,Rabi,Region_North,Soybean,25.7,1170.87,82.03,Loam,42.07,400.38,133.65,0.0,40.87,102.41
2021,Zaid,Region_North,Soybean,34.36,833.43,84.38,Clay,51.45,440.99,133.67,40.29,52.53,90.69
2018,Rabi,Region_East,Rice,21.73,745.94,49.65,Silt,37.88,286.64,103.81,61.05,35.26,1712.91
2016,Rabi,Region_East,Rice,19.76,1309.61,73.69,Clay,43.66,0.0,104.86,58.23,56.75,1677.26
2023,Kharif,Region_West,Rice,31.16,675.64,86.48,Sandy,55.03,179.54,133.61,14.41,43.03,2017.76
2010,Kharif,Region_Central,Soybean,36.88,557.5,63.96,Silt,25.68,0.0,99.98,21.66,60.28,446.18
2010,Zaid,Region_South,Rice,35.81,921.23,90.44,Clay,42.67,90.06,86.86,13.96,11.71,1526.13
2018,Kharif,Region_Central,Rice,26.84,925.87,60.81,Loam,30.41,311.56,171.45,41.78,27.86,2893.93
2020,Kharif,Region_North,Rice,25.04,623.96,71.87,Sandy,28.38,306.93,93.01,58.5,33.34,1740.53
2023,Rabi,Region_East,Wheat,19.54,560.7,75.96,Loam,66.28,491.31,101.66,62.75,48.25,918.27
2018,Kharif,Region_West,Maize,23.63,1234.12,81.32,Clay,38.66,295.09,169.06,26.41,32.48,771.41
2013,Zaid,Region_Central,Maize,32.74,670.1,65.68,Silt,24.07,168.28,92.41,42.21,83.6,2169.77
2022,Rabi,Region_West,Soybean,27.07,364.44,85.18,Sandy,38.33,480.44,132.85,25.12,15.63,168.96
2018,Zaid,Region_Central,Soybean,31.64,857.86,76.42,Loam,21.86,562.67,136.36,40.46,60.39,103.67
2012,Rabi,Region_North,Wheat,31.6,1068.38,45.42,Loam,36.74,437.49,116.39,27.31,64.6,534.05
2016,Kharif,Region_South,Maize,38.88,742.82,97.55,Silt,29.82,289.91,104.46,28.81,49.97,1997.46
2015,Rabi,Region_West,Rice,24.54,961.14,55.63,Clay,47.66,253.8,74.94,13.56,33.69,1252.94
2017,Rabi,Region_West,Rice,26.51,485.8,98.79,Loam,69.06,121.26,145.11,0.0,39.62,983.02
2020,Kharif,Region_South,Soybean,25.5,988.48,67.63,Clay,37.38,181.48,164.11,32.36,56.34,133.9
2018,Kharif,Region_West,Maize,28.2,513.44,64.84,Clay,30.39,232.75,159.85,46.78,8.03,3438.33
2023,Zaid,Region_West,Soybean,38.36,891.55,75.99,Clay,41.37,101.36,134.84,44.08,27.31,98.68
2014,Zaid,Region_Central,Soybean,29.1,1030.3,59.52,Silt,62.37,249.76,40.97,10.07,29.25,225.33
2010,Kharif,Region_Central,Rice,37.44,829.61,41.71,Clay,47.74,257.76,150.78,0.0,50.89,2465.35
2012,Kharif,Region_South,Rice,35.56,429.37,68.36,Sandy,37.88,491.16,115.66,38.4,61.78,2099.29
2019,Kharif,Region_North,Maize,33.76,442.38,75.63,Silt,9.0,57.14,96.32,16.81,79.62,1322.15
2021,Rabi,Region_West,Soybean,17.14,1277.94,93.07,Loam,39.22,325.86,146.3,30.99,2.71,86.54
2017,Rabi,Region_North,Wheat,21.44,569.56,52.13,Silt,51.65,95.85,129.04,16.62,19.44,2518.05
2024,Rabi,Region_South,Maize,26.22,1029.54,78.7,Loam,54.36,6.6,160.36,8.88,33.16,3180.66
2020,Kharif,Region_South,Soybean,25.07,835.51,68.44,Sandy,59.66,225.86,133.64,63.41,51.12,97.88
2015,Zaid,Region_Central,Maize,31.05,498.79,70.5,Clay,29.88,302.83,109.32,49.2,55.29,2075.35
2025,Kharif,Region_West,Maize,33.76,640.17,84.58,Clay,33.95,490.83,106.04,39.5,16.42,2035.96
2025,Rabi,Region_East,Maize,20.16,1309.95,62.33,Clay,38.2,259.61,144.45,57.77,47.53,654.1
2017,Rabi,Region_South,Wheat,18.77,1846.89,72.51,Clay,50.64,219.23,66.48,40.35,0.0,349.52
2018,Kharif,Region_West,Wheat,21.0,704.81,86.35,Silt,36.05,194.71,99.94,32.43,45.84,977.23
2013,Kharif,Region_North,Rice,28.07,684.09,85.44,Sandy,47.87,222.37,32.23,73.16,39.48,868.71
2010,Rabi,Region_Central,Rice,26.87,308.51,51.7,Loam,34.23,0.0,136.85,74.46,38.01,839.25
2023,Rabi,Region_North,Soybean,18.64,305.03,60.81,Silt,29.41,177.11,145.8,19.82,32.16,527.21
2010,Rabi,Region_South,Maize,23.09,542.82,67.84,Clay,56.65,420.23,89.23,45.45,38.21,1791.01
2019,Kharif,Region_South,Soybean,28.88,666.5,82.21,Clay,44.69,0.0,76.26,42.87,46.43,495.8
2013,Rabi,Region_North,Rice,19.67,792.37,66.23,Clay,51.2,237.73,158.13,57.26,73.21,2270.85
2021,Rabi,Region_South,Wheat,27.19,1007.04,71.24,Loam,36.91,256.69,91.43,18.82,14.3,584.71
2023,Zaid,Region_West,Rice,40.21,866.26,88.75,Loam,52.06,407.46,145.73,65.52,34.54,2513.13
2016,Kharif,Region_South,Soybean,35.02,1012.01,64.92,Silt,24.06,317.5,119.43,21.5,50.82,106.49
2011,Zaid,Region_Central,Rice,28.52,615.82,92.1,Sandy,26.45,363.26,98.84,37.3,38.79,1034.8
2012,Zaid,Region_West,Soybean,41.96,778.76,45.92,Loam,54.13,188.11,143.2,17.27,42.48,98.22
2010,Rabi,Region_East,Soybean,28.01,690.77,64.11,Silt,38.95,36.26,121.27,29.3,28.27,324.32
2014,Kharif,Region_South,Soybean,27.71,419.98,49.52,Loam,36.3,220.5,179.78,19.3,56.51,516.93
2010,Rabi,Region_South,Soybean,19.12,207.8,71.75,Silt,26.21,278.6,90.59,20.9,0.0,336.01
2017,Kharif,Region_Central,Rice,35.61,599.26,81.26,Clay,52.07,473.69,67.01,55.45,20.15,1561.69
2010,Zaid,Region_Central,Soybean,32.87,55.71,67.58,Loam,67.98,85.85,119.35,39.12,79.11,182.66
2020,Kharif,Region_North,Soybean,25.75,460.14,62.88,Clay,49.11,613.32,139.05,79.88,15.42,110.6
2010,Rabi,Region_North,Maize,22.26,963.55,49.61,Sandy,33.26,325.88,112.49,35.64,22.56,1007.73
2011,Rabi,Region_North,Soybean,20.96,854.05,95.22,Clay,60.8,185.82,191.94,24.28,24.25,70.33
2011,Rabi,Region_Central,Rice,18.88,806.42,69.66,Sandy,45.39,178.04,168.51,29.51,29.18,1749.01
2021,Kharif,Region_North,Soybean,35.07,1154.16,63.22,Loam,33.51,276.05,98.98,36.91,39.61,120.66
2015,Zaid,Region_North,Wheat,35.91,581.46,93.44,Sandy,59.14,289.85,122.57,46.24,61.58,886.43
2016,Zaid,Region_East,Wheat,36.19,1004.59,64.72,Clay,37.29,301.98,47.79,31.99,49.55,218.61
2014,Kharif,Region_North,Soybean,34.12,557.87,56.34,Loam,18.36,395.64,162.06,14.23,35.28,108.1
2025,Rabi,Region_South,Wheat,18.42,883.24,59.35,Silt,35.24,200.82,92.78,58.67,74.98,686.29
2010,Zaid,Region_Central,Wheat,28.98,846.06,57.14,Loam,47.98,315.95,127.96,64.38,31.66,436.41
2010,Rabi,Region_West,Rice,30.29,862.26,54.01,Silt,29.24,249.75,109.7,31.48,41.15,1502.74
2012,Kharif,Region_East,Maize,30.54,683.99,59.6,Clay,11.92,547.01,60.43,69.72,42.39,807.8
2023,Rabi,Region_Central,Wheat,15.65,895.8,100.0,Loam,62.05,28.81,153.34,29.9,56.94,1113.37
2011,Zaid,Region_Central,Wheat,33.08,919.25,52.75,Silt,84.91,621.77,77.65,60.85,16.98,175.48
2014,Zaid,Region_South,Maize,35.27,370.8,47.62,Clay,32.87,167.46,99.23,21.01,19.52,1848.8
2021,Rabi,Region_North,Maize,25.62,1054.55,74.17,Sandy,30.55,137.17,154.12,87.47,58.85,1629.59
2019,Kharif,Region_South,Wheat,25.31,429.23,68.86,Silt,19.79,255.57,81.15,4.83,75.7,1113.22
2025,Rabi,Region_North,Soybean,32.43,536.79,79.9,Sandy,27.68,332.41,179.63,17.99,32.72,132.25
2015,Kharif,Region_North,Wheat,22.5,872.59,61.69,Loam,17.08,245.51,80.52,83.96,14.77,241.19
2025,Rabi,Region_Central,Soybean,23.55,979.37,56.97,Silt,20.43,389.62,73.22,5.77,16.2,72.44
2016,Zaid,Region_North,Soybean,40.68,866.01,95.11,Clay,40.03,232.58,121.86,35.05,60.72,83.21
2013,Kharif,Region_East,Soybean,32.96,897.67,45.82,Clay,16.31,203.45,185.36,29.43,6.27,69.73
2016,Kharif,Region_East,Maize,34.18,458.99,75.41,Sandy,17.97,161.31,119.76,40.62,41.28,2065.92
2020,Kharif,Region_East,Wheat,24.73,642.9,80.35,Clay,43.11,489.07,159.26,45.1,36.48,244.71
2017,Zaid,Region_Central,Wheat,33.74,184.89,82.33,Loam,30.74,357.66,66.37,35.22,26.49,1450.05
2020,Rabi,Region_South,Rice,22.82,524.36,65.45,Loam,45.35,126.46,105.34,54.81,22.83,1494.86
2010,Zaid,Region_West,Maize,26.35,397.51,51.28,Sandy,34.87,232.15,107.89,68.24,53.92,1966.21
2024,Kharif,Region_North,Rice,34.33,804.0,92.49,Silt,37.22,101.42,69.55,28.38,55.55,1716.5
2015,Rabi,Region_West,Rice,18.9,1506.84,63.32,Clay,51.7,708.86,56.35,4.25,63.35,249.16
2017,Zaid,Region_South,Soybean,28.5,1028.04,92.95,Loam,31.77,327.47,110.34,26.51,49.69,89.27
2014,Kharif,Region_South,Maize,32.16,126.54,75.52,Silt,50.65,1.54,183.19,46.0,40.15,906.91
2013,Kharif,Region_Central,Rice,29.28,344.71,62.74,Loam,33.7,96.01,128.74,43.24,43.27,1473.62
2011,Zaid,Region_East,Wheat,32.85,410.35,75.9,Loam,27.69,112.44,92.68,57.64,59.82,1285.25
2015,Zaid,Region_East,Rice,30.98,273.45,87.26,Silt,23.89,343.9,38.51,77.27,5.85,515.55
2015,Zaid,Region_South,Maize,39.07,715.26,71.23,Silt,15.15,45.33,105.12,44.23,48.88,1676.62
2020,Kharif,Region_Central,Wheat,25.37,868.63,58.94,Clay,21.39,95.16,102.41,31.87,28.43,608.8
2024,Zaid,Region_Central,Wheat,29.68,412.11,43.19,Sandy,13.4,262.3,135.38,25.46,47.52,1036.13
2025,Kharif,Region_North,Wheat,32.41,733.09,63.64,Sandy,25.08,287.56,109.85,36.27,19.39,518.92
2025,Zaid,Region_East,Soybean,27.06,866.06,82.11,Loam,52.32,216.88,145.27,57.03,57.0,115.03
2010,Kharif,Region_South,Wheat,24.84,1009.69,54.84,Sandy,39.88,237.71,150.7,27.92,51.75,277.37
2018,Kharif,Region_West,Soybean,30.69,846.83,80.22,Loam,34.18,84.74,117.21,51.93,25.89,118.53
2021,Rabi,Region_East,Soybean,27.34,899.12,70.42,Silt,29.63,366.92,117.77,18.31,30.66,83.51
2020,Zaid,Region_North,Rice,36.99,788.78,81.18,Loam,38.78,0.0,121.37,39.63,28.82,2184.18
2015,Zaid,Region_Central,Rice,32.46,495.74,34.91,Clay,40.45,275.32,50.21,9.02,41.14,769.89
2025,Kharif,Region_South,Wheat,26.64,561.35,48.69,Loam,23.27,567.07,148.82,28.65,80.6,293.62
2022,Kharif,Region_East,Maize,31.38,403.16,63.06,Loam,46.95,245.09,187.89,69.56,3.65,4818.48
2012,Kharif,Region_West,Wheat,32.83,1249.61,97.99,Clay,35.12,90.14,122.37,45.21,46.51,247.26
2013,Rabi,Region_North,Rice,24.31,359.23,58.69,Clay,44.45,282.5,88.69,37.33,48.62,1082.15
2021,Rabi,Region_North,Wheat,29.17,1085.63,68.1,Sandy,39.52,253.77,119.72,45.41,29.38,460.12
2020,Kharif,Region_East,Rice,24.93,362.15,100.0,Silt,18.72,327.67,102.6,50.29,6.53,1290.55
2013,Zaid,Region_West,Wheat,28.52,1030.23,76.43,Silt,59.51,325.24,121.1,46.49,35.98,350.87
2012,Zaid,Region_North,Maize,37.48,1091.64,82.89,Clay,39.83,444.33,107.52,44.57,15.65,503.35
2019,Rabi,Region_South,Wheat,15.63,1145.6,60.37,Silt,34.48,224.69,33.89,20.05,51.13,184.93
2012,Rabi,Region_North,Maize,20.3,487.56,87.68,Loam,48.74,174.63,123.82,10.42,12.36,2696.33
2024,Kharif,Region_West,Maize,26.34,849.28,89.97,Silt,22.64,178.43,208.97,54.53,39.0,2329.7
2012,Zaid,Region_Central,Wheat,24.18,619.81,77.52,Clay,16.39,201.5,66.56,13.83,24.58,608.45
2013,Kharif,Region_Central,Maize,29.06,534.02,68.71,Silt,48.35,342.98,163.89,47.31,62.34,3562.33
2025,Rabi,Region_East,Maize,26.73,813.16,78.39,Clay,57.2,92.4,136.03,60.16,71.4,2364.98
2016,Zaid,Region_West,Rice,32.78,1044.17,45.61,Sandy,44.3,158.21,83.24,19.39,32.82,1360.2
2013,Zaid,Region_North,Rice,36.0,621.46,86.33,Clay,52.09,307.55,66.27,26.87,18.98,1088.55
2018,Rabi,Region_North,Maize,28.96,898.75,57.26,Loam,21.01,480.73,130.51,36.93,73.45,1011.59
2010,Kharif,Region_Central,Soybean,28.07,527.68,65.82,Loam,34.61,167.33,134.44,22.26,37.27,484.94
2017,Kharif,Region_Central,Wheat,43.23,487.03,89.76,Loam,30.13,352.38,59.67,21.94,46.28,707.48
2025,Zaid,Region_South,Maize,30.27,702.68,86.46,Clay,55.41,268.73,157.05,29.33,37.57,2728.03
2016,Rabi,Region_Central,Wheat,21.94,720.66,45.68,Clay,47.41,375.54,100.22,24.58,35.89,585.12
2011,Zaid,Region_South,Rice,28.46,1000.33,55.79,Loam,55.47,308.92,139.71,49.73,30.14,2639.22
2017,Rabi,Region_North,Wheat,25.73,424.54,79.6,Silt,30.73,304.06,148.13,41.56,2.22,1827.91
2010,Kharif,Region_South,Maize,28.55,1447.59,43.91,Clay,23.03,682.88,155.83,11.07,75.35,528.5
2020,Rabi,Region_South,Maize,22.61,262.32,91.29,Silt,59.94,739.47,80.42,74.56,43.96,1551.57
2021,Kharif,Region_East,Maize,28.97,868.42,71.77,Sandy,40.39,260.55,200.46,34.03,38.37,2297.39
2018,Rabi,Region_Central,Maize,21.86,714.48,91.19,Sandy,55.97,162.38,83.17,38.62,58.56,1340.71
2018,Zaid,Region_South,Soybean,32.79,605.5,58.83,Sandy,39.03,336.31,155.78,29.53,28.81,84.21
2011,Kharif,Region_North,Soybean,27.75,747.46,60.16,Sandy,73.06,390.6,100.03,39.78,47.39,70.63
2016,Zaid,Region_West,Soybean,29.98,1001.65,85.51,Loam,57.67,498.1,122.08,21.87,24.61,99.13
2024,Zaid,Region_South,Maize,37.36,1048.25,65.55,Clay,37.6,0.0,115.01,12.93,33.1,2694.33
2023,Kharif,Region_Central,Soybean,28.53,734.73,51.39,Sandy,40.31,238.4,138.68,33.36,51.69,120.93
2019,Kharif,Region_East,Wheat,31.92,899.54,78.42,Loam,40.36,223.8,161.92,68.69,45.5,296.95
2012,Zaid,Region_North,Maize,27.55,400.91,46.11,Sandy,22.96,178.95,95.51,51.26,33.48,1418.78
2016,Zaid,Region_East,Rice,29.78,744.72,91.63,Clay,32.77,75.47,84.92,64.36,54.62,1172.71
2021,Zaid,Region_West,Maize,25.84,918.31,72.76,Sandy,31.63,266.32,37.49,28.5,24.46,772.76
2025,Zaid,Region_South,Wheat,41.27,115.1,56.66,Sandy,43.49,405.68,127.21,23.67,21.72,1867.89
2019,Kharif,Region_South,Soybean,36.88,824.27,87.18,Silt,27.77,113.32,113.24,29.7,30.95,96.02
2025,Kharif,Region_Central,Maize,32.98,749.54,87.44,Silt,37.75,313.17,124.35,50.28,35.39,2730.57
2018,Zaid,Region_South,Soybean,42.76,1180.94,70.06,Silt,34.51,362.97,115.94,60.4,33.35,99.62
2013,Rabi,Region_North,Maize,26.85,850.13,100.0,Silt,41.14,546.51,150.36,34.47,31.46,812.45
2021,Rabi,Region_West,Wheat,22.14,943.95,100.0,Sandy,62.02,395.28,99.74,11.91,58.07,291.02
2010,Kharif,Region_East,Maize,31.86,718.55,74.85,Sandy,56.43,287.2,133.97,59.48,70.07,2042.33
2011,Zaid,Region_West,Soybean,38.8,989.61,85.98,Silt,20.34,346.72,118.72,62.2,37.39,81.75
2010,Zaid,Region_South,Soybean,27.6,968.69,89.63,Clay,39.22,414.41,81.56,50.23,51.84,94.0
2025,Kharif,Region_East,Wheat,24.14,408.02,52.98,Loam,35.46,318.12,92.54,68.58,25.3,1401.84
2023,Rabi,Region_Central,Maize,25.03,893.29,74.3,Sandy,30.3,418.01,156.81,1.68,38.11,1112.78
2021,Rabi,Region_West,Rice,20.07,1154.67,59.77,Silt,72.3,250.13,152.96,21.53,49.27,1544.64
2014,Rabi,Region_East,Maize,11.7,1095.14,57.66,Loam,32.1,480.07,149.55,40.41,23.18,631.88
2014,Kharif,Region_East,Wheat,23.79,808.21,71.82,Silt,33.14,223.56,113.25,18.85,55.0,572.21
2025,Rabi,Region_East,Rice,21.44,896.51,72.95,Silt,66.32,197.14,30.27,58.35,25.46,781.62
2020,Kharif,Region_North,Wheat,30.24,1074.47,45.82,Clay,54.54,229.78,53.44,16.48,60.43,170.48
2016,Kharif,Region_West,Maize,30.39,458.34,75.16,Clay,33.35,154.44,109.48,66.89,56.99,2586.42
2018,Zaid,Region_East,Rice,42.03,942.31,66.24,Sandy,51.41,413.17,59.29,23.02,62.31,1189.58
2018,Rabi,Region_West,Wheat,21.96,208.73,90.97,Silt,36.41,64.13,165.79,68.0,60.48,983.78
2012,Kharif,Region_East,Soybean,31.39,1058.71,87.44,Loam,37.41,234.99,87.64,23.51,78.65,103.62
2012,Rabi,Region_Central,Rice,14.87,684.57,57.16,Sandy,27.92,348.66,109.01,0.0,50.15,1340.06
2025,Rabi,Region_Central,Rice,22.84,774.06,89.69,Clay,3.5,301.82,189.41,42.82,11.07,989.05
2025,Zaid,Region_Central,Wheat,33.67,633.39,78.04,Sandy,18.63,293.71,161.23,53.62,42.58,688.49
2012,Rabi,Region_South,Soybean,16.12,787.69,66.73,Sandy,23.43,278.61,133.85,19.24,30.85,70.01
2013,Zaid,Region_East,Rice,27.33,876.62,62.32,Silt,46.29,324.67,128.84,71.7,12.7,2425.29
2017,Kharif,Region_South,Wheat,32.45,1026.29,52.79,Loam,42.3,149.6,89.75,67.37,65.58,378.81
2015,Rabi,Region_West,Rice,20.27,1189.85,51.73,Clay,56.29,228.09,150.45,36.46,33.88,1683.35
2017,Kharif,Region_South,Rice,29.49,814.56,42.59,Sandy,21.95,261.37,128.51,46.37,10.19,1622.86
2010,Rabi,Region_West,Rice,25.7,301.52,70.31,Sandy,66.8,368.37,114.58,40.31,27.1,947.61
2017,Kharif,Region_West,Soybean,40.18,1191.69,39.1,Silt,65.42,441.45,145.64,53.11,85.3,84.16
2013,Rabi,Region_West,Maize,21.89,358.41,57.0,Sandy,40.53,280.19,146.36,57.03,67.35,2535.26
2020,Rabi,Region_South,Maize,31.85,673.32,79.85,Loam,29.71,410.15,81.15,6.87,54.59,1358.45
2010,Rabi,Region_East,Soybean,13.21,652.89,92.4,Silt,30.48,313.45,156.67,73.54,52.62,76.11
2017,Rabi,Region_South,Soybean,23.74,803.47,52.77,Clay,42.97,289.41,116.58,63.74,21.93,88.37
2013,Rabi,Region_East,Wheat,21.33,420.95,79.14,Sandy,68.24,417.66,123.33,19.08,20.43,1171.84
2015,Rabi,Region_East,Rice,20.34,406.39,65.35,Sandy,38.58,82.87,67.37,69.04,51.16,653.85
2017,Rabi,Region_West,Soybean,26.29,793.54,62.26,Silt,16.27,366.33,68.59,78.22,71.77,84.46
2013,Rabi,Region_South,Wheat,21.93,560.66,72.32,Sandy,68.43,197.15,61.81,5.7,19.67,1095.81
2023,Rabi,Region_East,Maize,12.88,1203.83,60.18,Clay,33.99,455.79,215.72,53.75,38.07,563.69
2012,Kharif,Region_Central,Maize,22.06,634.74,68.74,Loam,61.81,201.32,210.73,58.38,44.69,4195.9
2025,Zaid,Region_East,Maize,35.61,491.5,71.06,Loam,49.39,253.43,51.93,47.3,30.37,1890.6
2023,Rabi,Region_Central,Maize,14.81,1301.55,87.41,Silt,37.77,65.28,59.43,63.41,36.48,591.56
2018,Zaid,Region_South,Wheat,35.74,940.98,90.66,Sandy,54.49,355.1,99.51,43.99,19.43,220.05
2012,Rabi,Region_South,Rice,23.62,1615.09,61.02,Silt,28.98,237.36,164.29,49.89,46.18,1088.3
2018,Rabi,Region_South,Wheat,22.15,223.31,65.95,Silt,35.64,219.42,145.01,2.0,43.45,2166.56
2022,Kharif,Region_East,Rice,29.59,862.33,82.06,Silt,32.04,304.11,206.7,26.86,52.33,2241.81
2011,Kharif,Region_North,Maize,32.57,945.68,67.29,Silt,36.99,49.5,107.82,65.31,35.92,2824.74
2025,Zaid,Region_East,Soybean,26.11,808.35,80.71,Silt,48.22,196.02,92.11,26.08,54.26,97.34
2023,Kharif,Region_East,Soybean,30.21,691.4,83.53,Sandy,48.1,272.06,122.24,38.87,46.77,106.18
2011,Kharif,Region_West,Soybean,24.3,1173.69,85.29,Loam,16.67,519.71,113.05,17.42,64.71,82.02
2011,Zaid,Region_West,Rice,32.82,939.92,71.32,Loam,31.97,327.51,118.91,26.72,34.7,2350.67
2015,Kharif,Region_East,Maize,33.23,293.23,52.55,Loam,34.56,359.41,124.28,46.77,58.86,2836.54
2012,Rabi,Region_Central,Wheat,23.83,539.19,67.48,Sandy,48.79,309.29,204.8,37.23,35.52,812.14
2025,Zaid,Region_West,Soybean,35.04,450.8,62.39,Sandy,19.0,811.46,124.81,3.64,52.83,77.28
2022,Zaid,Region_East,Rice,28.5,763.65,81.66,Silt,50.6,434.83,77.47,24.88,66.57,1552.95
2018,Rabi,Region_North,Soybean,22.69,1084.66,92.88,Loam,23.1,0.0,108.38,67.87,63.5,75.99
2013,Kharif,Region_Central,Wheat,28.81,686.23,93.3,Silt,43.73,333.34,149.03,61.39,35.92,529.33
2010,Zaid,Region_South,Maize,30.48,724.06,83.28,Loam,56.72,463.54,144.02,40.64,29.49,2063.97
2013,Zaid,Region_East,Wheat,28.0,506.29,55.98,Clay,21.6,82.37,141.83,46.72,59.42,1250.01
2010,Rabi,Region_East,Maize,20.84,1028.4,91.05,Sandy,43.63,315.74,52.04,27.07,30.93,454.62
2023,Rabi,Region_Central,Maize,17.44,1169.79,76.4,Clay,37.22,219.29,57.62,67.71,59.8,497.08
2014,Kharif,Region_West,Maize,21.53,790.27,57.63,Loam,25.34,171.8,114.75,34.75,16.1,2641.1
2025,Zaid,Region_West,Soybean,28.5,1274.01,82.93,Silt,21.63,500.4,137.84,15.37,49.48,82.4
2013,Kharif,Region_West,Wheat,33.13,636.78,66.68,Sandy,29.39,200.53,86.76,5.96,32.64,806.24
2017,Kharif,Region_South,Soybean,31.17,380.91,40.76,Sandy,27.84,201.91,179.77,5.17,6.68,438.6
2025,Rabi,Region_Central,Wheat,16.72,1041.31,55.3,Silt,36.92,164.81,141.63,24.15,24.52,504.22
2017,Zaid,Region_Central,Rice,29.97,771.24,69.02,Clay,33.6,136.76,99.27,72.94,32.26,1764.71
2016,Zaid,Region_West,Rice,35.46,625.63,68.43,Clay,46.35,218.03,231.21,93.47,78.49,1172.24
2012,Zaid,Region_West,Wheat,29.76,823.0,54.03,Clay,52.13,210.61,101.38,61.37,0.0,521.29
2010,Rabi,Region_North,Wheat,15.91,324.68,81.27,Clay,17.06,121.82,105.22,5.14,33.34,1557.56
2025,Rabi,Region_North,Wheat,34.29,275.58,77.8,Sandy,36.24,295.89,103.36,17.7,33.02,2331.78
2010,Rabi,Region_East,Wheat,22.17,827.77,48.46,Loam,25.75,0.0,121.67,17.81,20.6,1989.8
2025,Rabi,Region_East,Maize,17.18,930.31,100.0,Silt,23.72,315.24,77.01,34.28,32.24,837.27
2021,Rabi,Region_Central,Soybean,23.86,1218.16,51.78,Loam,16.47,446.45,149.49,23.18,37.04,75.84
2020,Zaid,Region_Central,Maize,31.57,1065.99,63.13,Loam,15.36,220.39,154.99,52.46,26.6,1675.47
2012,Kharif,Region_South,Soybean,22.29,990.61,75.63,Clay,32.21,353.11,146.69,34.29,47.15,97.4
2015,Zaid,Region_South,Soybean,32.47,1181.13,63.18,Loam,45.89,262.12,101.88,57.5,71.63,119.68
2016,Kharif,Region_North,Soybean,34.92,946.97,91.81,Clay,45.84,652.79,102.06,51.91,39.01,107.02
2015,Rabi,Region_East,Maize,21.84,696.74,67.37,Clay,24.21,445.98,144.52,66.21,26.27,1829.94
2023,Kharif,Region_North,Wheat,19.7,1073.72,56.17,Loam,22.69,170.04,128.63,25.4,37.8,301.75
2023,Zaid,Region_North,Maize,33.71,1062.68,79.22,Silt,43.59,493.73,87.93,59.07,33.04,491.56
2015,Zaid,Region_East,Maize,35.01,797.66,26.51,Loam,33.52,661.68,39.04,24.93,61.94,326.21
2015,Kharif,Region_South,Soybean,27.07,440.06,78.01,Loam,53.35,267.52,104.21,38.9,30.72,423.91
2022,Rabi,Region_East,Rice,20.1,264.48,89.35,Sandy,23.34,373.02,140.88,23.3,49.75,1000.43
2012,Rabi,Region_West,Rice,34.29,1052.72,35.4,Clay,12.13,451.93,139.8,47.08,45.78,947.13
2015,Zaid,Region_West,Maize,28.71,943.6,63.94,Sandy,49.19,132.08,59.42,66.5,42.13,1044.43
2017,Kharif,Region_West,Soybean,24.39,985.73,45.31,Silt,11.65,24.87,153.49,63.41,17.28,81.02
2020,Rabi,Region_Central,Maize,23.13,1063.92,70.2,Loam,18.31,323.94,194.04,47.19,27.71,1060.07
2020,Rabi,Region_South,Maize,25.87,530.29,100.0,Sandy,29.96,176.66,105.95,37.19,36.19,1497.63
2011,Zaid,Region_South,Wheat,34.66,236.99,73.44,Sandy,35.73,267.27,111.86,39.64,16.19,1441.14
2014,Rabi,Region_Central,Soybean,10.66,954.76,66.72,Loam,49.02,453.73,99.07,70.55,20.41,116.88
2023,Kharif,Region_North,Rice,26.7,1159.32,27.63,Loam,24.79,384.75,105.87,23.17,30.4,1799.31
2010,Zaid,Region_West,Rice,37.76,905.56,53.41,Clay,59.77,383.72,168.46,49.32,46.84,1962.77
2021,Zaid,Region_West,Rice,33.63,354.09,68.0,Clay,17.26,280.71,88.63,62.49,68.16,1067.09
2024,Kharif,Region_North,Maize,23.82,872.21,71.4,Sandy,34.42,203.34,129.69,39.82,45.34,2501.31
2025,Zaid,Region_East,Soybean,38.21,462.58,75.15,Loam,52.45,193.68,109.0,58.53,42.54,486.88
2010,Rabi,Region_East,Wheat,27.82,337.28,81.52,Clay,53.25,561.56,127.63,84.35,41.39,1610.57
2014,Rabi,Region_South,Rice,21.52,797.7,56.41,Clay,0.0,638.42,108.56,38.15,33.18,921.59
2021,Kharif,Region_Central,Soybean,34.4,848.75,70.6,Silt,80.62,461.82,152.83,34.91,38.09,84.59
2022,Rabi,Region_South,Rice,33.0,770.41,62.56,Sandy,35.17,257.87,161.64,44.42,51.27,1962.07
